doc_id,summary,search_summary,issue_main,issue_sub,keywords,tone,people,organizations,locations,document_category,policy_status,speech_intent,confidence,date,source_type,source,title,document_type,model,tagged_at
NEWS_00280,臺北市長蔣萬安帶領家人參加YOYO搗蛋新樂園萬聖節活動，與親子互動並預告天母萬聖節嘉年華，祝賀活動圓滿。,蔣萬安出席YOYO萬聖節活動與天母嘉年華預告,文化觀光,"[""節慶"", ""活動"", ""親子互動""]","[""蔣萬安"", ""YOYO搗蛋新樂園"", ""萬聖節"", ""親子活動""]",正向,"[""蔣萬安""]","[""臺北市政府市長新聞稿"", ""YOYO哥哥姊姊""]","[""臺北市"", ""天母公園""]",活動出席,不適用,祝賀,0.95,2025-10-18,市長新聞稿,臺北市政府市長新聞稿,蔣萬安牽三寶現身YOYO搗蛋新樂園 與大小朋友互動同樂,public_statement,gpt-4.1-mini,2026-06-25T11:23:43
NEWS_00281,臺北市長蔣萬安出席關渡宮媽祖文化季，讚揚關渡宮捐贈雲梯消防車及花蓮災區重建資源，強調其對公共安全與社會公益貢獻。,蔣萬安讚揚關渡宮捐贈消防車及花蓮重建金,公共安全,"[""消防"", ""災害應變"", ""救災"", ""社會救助"", ""校園"", ""體育賽事""]","[""關渡宮"", ""消防車捐贈"", ""花蓮災區重建"", ""蔣萬安"", ""媽祖文化季""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""關渡宮"", ""光復商工"", ""光復國中"", ""東園國小""]","[""臺北市"", ""花蓮縣""]",活動出席,不適用,表揚,0.95,2025-10-18,市長新聞稿,臺北市政府市長新聞稿,出席關渡宮媽祖文化季 蔣萬安讚揚關渡宮捐贈雲梯消防車及花蓮災區重建金,public_statement,gpt-4.1-mini,2026-06-25T11:24:06
NEWS_00282,市長蔣萬安出席論壇，推動多管齊下策略助零售業因應挑戰，善用AI技術促進產業轉型與經濟發展。,蔣萬安推動AI助零售業轉型迎挑戰,產業經濟,"[""AI"", ""零售業"", ""創新"", ""經濟成長"", ""數位產業""]","[""AI"", ""零售業轉型"", ""經濟成長"", ""大巨蛋"", ""臺美合作""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""聯發科"", ""北科大"", ""美國在臺協會""]","[""臺北市"", ""美國""]",活動出席,不適用,宣傳,0.95,2025-10-17,市長新聞稿,臺北市政府市長新聞稿,出席「2025再造商業版圖論壇」 蔣萬安盼多管齊下助零售業迎向挑戰,public_statement,gpt-4.1-mini,2026-06-25T11:24:10
NEWS_00283,臺北市長蔣萬安親訪臺南梅桂牧場，了解本土酪農現況並推動擴大「鮮奶週報」政策，支持兒童健康與酪農業發展。,蔣萬安視察梅桂牧場推動鮮奶政策,社會福利,"[""兒少福利"", ""乳品政策"", ""產業經濟"", ""農業發展""]","[""鮮奶週報"", ""本土酪農"", ""梅桂牧場"", ""兒童健康"", ""乳品品質""]",正向,"[""蔣萬安"", ""謝龍介""]","[""臺北市政府研考會"", ""教育局"", ""產業局"", ""悠遊卡公司"", ""梅桂種畜場""]","[""臺南市"", ""佳里區""]",活動出席,不適用,宣傳,0.95,2025-10-16,市長新聞稿,臺北市政府市長新聞稿,蔣萬安親訪臺南佳里梅桂牧場 實地了解本土酪農現況與產業發展,public_statement,gpt-4.1-mini,2026-06-25T11:24:17
NEWS_00284,市長蔣萬安率團隊向國民黨團說明本會期重大法議案，爭取議員支持，聚焦輝達總部、財劃法影響及交通政策等議題。,蔣萬安向國民黨團說明重要法案爭取支持,財政,"[""預算"", ""財政"", ""捷運"", ""交通安全"", ""校舍"", ""都市發展""]","[""輝達案"", ""財劃法"", ""交通衝擊"", ""預算支持"", ""生生喝鮮奶政策""]",正向,"[""蔣萬安"", ""戴錫欽"", ""李明賢""]","[""臺北市政府"", ""國民黨議會黨團""]","[""臺北市""]",政策說明,推動中,說明,0.95,2025-10-15,市長新聞稿,臺北市政府市長新聞稿,蔣萬安率市府團隊至國民黨議會黨團說明本會期重要法議案爭取支持,public_statement,gpt-4.1-mini,2026-06-25T11:24:22
NEWS_00285,臺北市長蔣萬安將於10月16日南下臺南考察酪農產業，支持本土乳業，推動鮮奶週報政策，促進學校營養與產業永續發展。,蔣萬安南下臺南考察酪農，支持本土乳業。,產業經濟,"[""鮮奶政策"", ""酪農產業"", ""農業永續"", ""地方經濟"", ""食農教育""]","[""鮮奶週報"", ""酪農"", ""本土乳業"", ""產業升級"", ""永續經營""]",正向,"[""蔣萬安"", ""謝龍介""]","[""臺北市政府"", ""梅桂牧場"", ""聯合國糧食及農業組織""]","[""臺北市"", ""臺南市"", ""佳里區""]",活動出席,不適用,宣傳,0.95,2025-10-15,市長新聞稿,臺北市政府市長新聞稿,蔣萬安16日南下臺南考察酪農產業 行動支持本土乳業、落實鮮奶週報精神,public_statement,gpt-4.1-mini,2026-06-25T11:24:27
NEWS_00286,臺北市府正式向新壽發文推動合意解約，促使輝達企業順利進駐北士科，並討論相關時間表、費用分擔及土地權利問題。,北市府正式發文推動與新壽合意解約，促進輝達進駐北士科。,都市發展,"[""北士科"", ""解約"", ""招商"", ""公共建設"", ""土地權利""]","[""新光人壽"", ""合意解約"", ""輝達"", ""地上權"", ""北市府""]",中性,"[""蔣萬安"", ""李四川""]","[""臺北市政府"", ""新光人壽"", ""輝達"", ""教育局"", ""警察局"", ""交通局"", ""地政局"", ""觀傳局"", ""內政部""]","[""臺北市"", ""北士科"", ""南港"", ""松南"", ""新北市"", ""臺北市議會""]",政策說明,推動中,說明,0.95,2025-10-13,市長新聞稿,臺北市政府市長新聞稿,北市府已正式發文 盼儘快與新壽達成合意解約,public_statement,gpt-4.1-mini,2026-06-25T11:24:34
NEWS_00287,臺北市政府將發函新壽請提出輝達合意解約具體條件，以促成輝達海外企業總部落腳臺北，強調依法行政與公開透明協調。,北市府促輝達落腳臺北，發函新壽提解約條件,產業經濟,"[""招商"", ""企業"", ""合作"", ""開發案"", ""都市發展""]","[""輝達"", ""新壽"", ""地上權契約"", ""合意解約"", ""臺北市政府""]",中性,"[""李四川"", ""黃仁勳"", ""林維俊""]","[""臺北市政府"", ""新壽"", ""輝達"", ""臺北市議會"", ""台新新光金控""]","[""臺北市"", ""北投"", ""士林"", ""北士科""]",政策說明,推動中,說明,0.95,2025-10-12,市長新聞稿,臺北市政府市長新聞稿,北市府全力促成輝達落腳臺北 明日發文請新壽提合意解約具體條件,public_statement,gpt-4.1-mini,2026-06-25T11:24:38
NEWS_00288,臺北市長蔣萬安出席2025秋OUT音樂節，邀市民享受多元音樂表演與城市文化活力，並感謝合作夥伴支持。,蔣萬安邀市民共襄2025秋OUT音樂節。,文化觀光,"[""節慶"", ""活動"", ""藝文"", ""觀光"", ""文化資產""]","[""秋OUT音樂節"", ""市長蔣萬安"", ""公館商圈"", ""音樂表演"", ""城市活力""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""公館商圈"", ""水源市場自治會"", ""PIPE LIVE HOUSE""]","[""臺北市"", ""公館"", ""自來水園區"", ""水岸廣場"", ""寶藏巖""]",活動出席,不適用,呼籲,0.95,2025-10-11,市長新聞稿,臺北市政府市長新聞稿,蔣萬安邀市民一同「秋OUT」 盡情享受臺北音樂活力,public_statement,gpt-4.1-mini,2026-06-25T11:24:43
NEWS_00289,臺北市長蔣萬安出席孝道文化活動，感謝推廣孝道團隊，呼籲市民及時表達孝心與愛意。,蔣萬安出席孝道活動呼籲及時表達孝心,文化觀光,"[""孝道"", ""活動"", ""文化推廣"", ""社會關懷""]","[""孝道"", ""蔣萬安"", ""洗腳活動"", ""愛心"", ""感恩""]",正向,"[""蔣萬安"", ""張朝國""]","[""中華傳統文化弘揚孝道總會"", ""臺北市政府""]","[""臺北市"", ""總統府前廣場""]",活動出席,不適用,呼籲,0.95,2025-10-11,市長新聞稿,臺北市政府市長新聞稿,出席「百善孝為先 為父母長輩教練洗腳活動」 蔣萬安：展現孝心傳遞愛意 愛要及時,public_statement,gpt-4.1-mini,2026-06-25T11:24:46
NEWS_00290,臺北市長蔣萬安出席2025臺北國際牛肉麵節，推廣牛肉麵文化，感謝師傅及國際親善大使呂敬來師傅，邀請市民品嘗在地美食。,蔣萬安推廣2025臺北牛肉麵節美食文化,文化觀光,"[""節慶"", ""觀光"", ""藝文"", ""活動""]","[""牛肉麵節"", ""蔣萬安"", ""美食文化"", ""呂敬來"", ""臺北市""]",正向,"[""蔣萬安"", ""呂敬來""]","[""臺北市政府"", ""Netflix""]","[""臺北市"", ""花博""]",活動出席,不適用,宣傳,0.95,2025-10-10,市長新聞稿,臺北市政府市長新聞稿,2025臺北國際牛肉麵節飄香 蔣萬安：歡迎大家品嘗臺灣的驕傲,public_statement,gpt-4.1-mini,2026-06-25T11:24:50
NEWS_00291,臺北市長蔣萬安帶領市民在府前廣場慶祝中華民國114年國慶，推廣生生喝鮮奶政策，並宣示持續推動交通、校舍、市場及藝文發展。,蔣萬安與市民共慶國慶並推動鮮奶及市政建設。,市政管理,"[""國慶活動"", ""兒少福利"", ""交通建設"", ""藝文活動"", ""城市評比""]","[""蔣萬安"", ""國慶活動"", ""生生喝鮮奶"", ""市政建設"", ""幸福城市""]",正向,"[""蔣萬安""]","[""臺北市政府""]","[""臺北市"", ""府前廣場""]",活動出席,不適用,祝賀,0.95,2025-10-10,市長新聞稿,臺北市政府市長新聞稿,齊聚府前廣場 蔣萬安與民眾同慶中華民國114年國慶,public_statement,gpt-4.1-mini,2026-06-25T11:24:55
NEWS_00292,臺北市長蔣萬安議會施政報告聚焦安全交通、產業引進、都市發展，推動多項政策提升居住安全與文化體育建設，並積極回應議員質詢。,蔣萬安施政報告 聚焦安全交通與產業發展,市政管理,"[""交通安全"", ""捷運"", ""社宅"", ""招商"", ""治安"", ""AI治理""]","[""施政報告"", ""安全交通"", ""產業紮根"", ""都市發展"", ""社會福利""]",正向,"[""蔣萬安"", ""李四川"", ""林奕華""]","[""臺北市政府"", ""議會"", ""新光人壽"", ""北捷"", ""北科大"", ""聯發科"", ""勞動局"", ""法務局"", ""教育局"", ""社會局"", ""衛生局"", ""勞保局""]","[""臺北市"", ""北士科"", ""南港"", ""公館圓環"", ""信義區"", ""大學里"", ""斯文里"", ""東園國小"", ""北投"", ""圓山"", ""新北市""]",政策說明,推動中,說明,0.95,2025-10-09,市長新聞稿,臺北市政府市長新聞稿,赴議會進行施政報告 蔣萬安：在合法合規原則下，全力協助企業紮根臺北,public_statement,gpt-4.1-mini,2026-06-25T11:25:01
NEWS_00293,臺北市長蔣萬安出席斯文昌龍公辦都更簽約，推動北大同核心區都市更新，促進居住安全與生活品質提升。,蔣萬安見證斯文昌龍公辦都更簽約，推動都市更新。,都市發展,"[""都市更新"", ""招商"", ""建築安全"", ""公共建設"", ""大同區""]","[""公辦都更"", ""都市更新"", ""北大同"", ""斯文昌龍"", ""蔣萬安""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""臺北市議會"", ""都美建設團隊""]","[""大同區"", ""臺北市""]",成果宣傳,不適用,宣傳,0.95,2025-10-09,市長新聞稿,臺北市政府市長新聞稿,「斯文昌龍」公辦都更簽約 蔣萬安：北大同核心區再現城市新地標,public_statement,gpt-4.1-mini,2026-06-25T11:25:06
NEWS_00294,臺北市舉辦第225場聯合婚禮，蔣萬安市長出席祝福新人，並介紹幸福住宅、婦幼專責醫院、好孕專車及鮮奶週報政策，推動幸福宜居城市。,臺北市225場聯合婚禮 與多項幸福政策,社會福利,"[""婚禮"", ""婦女福利"", ""兒少福利"", ""育兒支持"", ""幸福住宅""]","[""聯合婚禮"", ""幸福住宅"", ""婦幼專責醫院"", ""好孕專車"", ""鮮奶週報""]",正向,"[""蔣萬安""]","[""臺北市政府""]","[""臺北市"", ""臺北花博公園""]",活動出席,不適用,祝賀,0.95,2025-10-04,市長新聞稿,臺北市政府市長新聞稿,114年臺北市聯合婚禮幸福登場 蔣萬安：持續打造宜居幸福城市,public_statement,gpt-4.1-mini,2026-06-25T11:25:30
NEWS_00295,臺北市於南港高工設立智慧電動車技術教學中心，結合企業資源推動技職教育，培育電動車產業人才，促進綠能與淨零碳排發展。,臺北市設立智慧電動車技術教學中心推動技職教育。,教育,"[""技職教育"", ""產業結合"", ""綠能"", ""電動車"", ""淨零碳排""]","[""智慧電動車"", ""技職教育"", ""南港高工"", ""企業捐贈"", ""綠能運輸""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""教育局"", ""南港高工"", ""納智捷""]","[""臺北市"", ""南港""]",政策宣布,推動中,宣傳,0.95,2025-10-03,市長新聞稿,臺北市政府市長新聞稿,臺北市首創「智慧電動車技術教學中心」 蔣萬安:技職教育與產業結合,public_statement,gpt-4.1-mini,2026-06-25T11:25:33
NEWS_00296,市長蔣萬安肯定拆除公館圓環改善交通安全與效率，市府持續優化交通號誌，應對中秋連假車潮，交通事故明顯減少。,公館圓環拆除後交通改善及安全提升,交通,"[""交通安全"", ""道路"", ""號誌"", ""公車"", ""交通工程""]","[""公館圓環"", ""交通改善"", ""交通安全"", ""中秋連假"", ""號誌優化""]",正向,"[""蔣萬安"", ""陳立祺"", ""張建華"", ""李昆振"", ""吳昆峯""]","[""臺北市政府"", ""交通局"", ""工務局"", ""警察局"", ""交通大隊"", ""交工處"", ""公運處"", ""國立陽明交通大學""]","[""臺北市"", ""公館圓環"", ""羅斯福路"", ""基隆路"", ""福和橋""]",政策說明,執行中,說明,0.95,2025-10-02,市長新聞稿,臺北市政府市長新聞稿,初步恢復拆圓環前通行效率 蔣萬安：持續優化 審慎因應中秋連假前車潮,public_statement,gpt-4.1-mini,2026-06-25T11:25:38
NEWS_00297,臺北市長蔣萬安出席緯穎總部大樓動土典禮，強調緯穎總部落腳內湖助推臺北產業發展，促進科技廊帶與交通建設，提升AI產業競爭力。,蔣萬安出席緯穎總部動土，盼吸引更多企業進駐,產業經濟,"[""招商"", ""企業"", ""AI"", ""北士科"", ""交通"", ""都市發展""]","[""緯穎"", ""內湖"", ""科技廊帶"", ""AI產業"", ""捷運東環段""]",正向,"[""蔣萬安"", ""洪麗寗""]","[""臺北市政府"", ""緯穎科技""]","[""臺北市"", ""內湖"", ""南港"", ""北士科""]",活動出席,不適用,祝賀,0.95,2025-10-02,市長新聞稿,臺北市政府市長新聞稿,緯穎總部落腳臺北內湖 蔣萬安盼更多優質企業進駐臺北,public_statement,gpt-4.1-mini,2026-06-25T11:25:43
NEWS_00298,臺北市長蔣萬安出席百齡抽水站開工典禮，強調提升北投防洪設施，改善淹水問題，投入大量治水經費，打造韌性城市保障市民安全。,蔣萬安出席百齡抽水站動工 強化北投防洪,公共安全,"[""防災"", ""治水"", ""抽水站"", ""基礎設施"", ""淹水防治""]","[""百齡抽水站"", ""防洪"", ""蔣萬安"", ""韌性城市"", ""治水經費""]",正向,"[""蔣萬安""]","[""臺北市政府""]","[""臺北市"", ""北投區""]",政策宣布,推動中,宣布,0.95,2025-10-02,市長新聞稿,臺北市政府市長新聞稿,強化北投防洪！百齡抽水站動工 蔣萬安：打造韌性城市 守護市民安全,public_statement,gpt-4.1-mini,2026-06-25T11:25:49
NEWS_00299,臺北市長蔣萬安出席全運會授旗典禮，鼓勵代表隊力拚五連霸，宣布增加體育預算提升訓練補助及建設運動中心，展現發展體育決心。,臺北市長蔣萬安鼓勵全運代表隊及提升體育發展。,體育,"[""運動"", ""體育賽事"", ""運動中心"", ""體育發展"", ""補助""]","[""全運會"", ""蔣萬安"", ""臺北市代表隊"", ""體育預算"", ""運動中心""]",正向,"[""蔣萬安"", ""文姿云"", ""林昀儒""]","[""臺北市政府""]","[""臺北市"", ""雲林縣""]",活動出席,不適用,宣傳,0.95,2025-10-01,市長新聞稿,臺北市政府市長新聞稿,114年全運會將登場 蔣萬安鼓勵臺北市代表隊：力拚五連霸,public_statement,gpt-4.1-mini,2026-06-25T11:25:53
NEWS_00300,臺北市長蔣萬安出席公費流感及新冠疫苗開打記者會，呼籲長者高風險族群踴躍施打疫苗保護健康，加強防疫措施。,臺北市公費流感及新冠疫苗開打，呼籲長者施打,醫療衛生,"[""疫苗"", ""流感"", ""新冠肺炎"", ""防疫"", ""公共衛生""]","[""公費疫苗"", ""流感疫苗"", ""新冠疫苗"", ""蔣萬安"", ""臺北市""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""衛生局"", ""社會局"", ""民政局"", ""教育局"", ""醫療院所""]","[""臺北市""]",政策宣布,執行中,呼籲,0.95,2025-10-01,市長新聞稿,臺北市政府市長新聞稿,臺北市公費流感及新冠疫苗今開打 蔣萬安：保護自己和家人,public_statement,gpt-4.1-mini,2026-06-25T11:25:57
